assists,gameDate,gameId,gamesPlayed,gamesStarted,goals,goalsAgainst,goalsAgainstAverage,losses,opponentTeamAbbrev,otLosses,penaltyMinutes,playerBirthCountry,playerBirthDate,playerBirthStateProvince,playerDraftOverallPickNo,playerDraftRoundNo,playerDraftYear,playerFirstName,playerHeight,playerId,playerInHockeyHof,playerIsActive,playerLastName,playerName,playerNationality,playerPositionCode,playerShootsCatches,playerWeight,points,savePctg,saves,shotsAgainst,shutouts,teamAbbrev,ties,timeOnIce,wins
0,2018-01-05T00:00:00Z,2017020617,1,1,0,2,1.8461,0,TOR,1,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.9285,26,28,0,SJS,0,3900,0
0,2018-01-05T00:00:00Z,2017020618,1,1,0,4,4.0723,0,NYI,0,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.8709,27,31,0,PHI,0,3536,1
0,2018-01-05T00:00:00Z,2017020619,1,1,0,4,4.0,1,CAR,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.8787,29,33,0,PIT,0,3600,0
0,2018-01-05T00:00:00Z,2017020621,1,1,0,1,1.0,0,VGK,0,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,0.9696,32,33,0,STL,0,3600,1
0,2018-01-05T00:00:00Z,2017020622,1,0,0,0,0.0,0,MIN,0,0,CAN,1986-06-10,SK,125,5,2006,Chad,75,8473434,0,1,Johnson,Chad Johnson,CAN,G,L,197,0,1.0,10,10,0,BUF,0,1200,0
0,2018-01-05T00:00:00Z,2017020625,1,1,0,3,3.005,0,LAK,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.9032,28,31,0,CGY,0,3594,1
0,2018-01-05T00:00:00Z,2017020625,1,1,0,4,4.1462,1,CGY,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.9024,37,41,0,LAK,0,3473,0
0,2018-01-05T00:00:00Z,2017020626,1,1,0,1,0.923,0,EDM,1,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9705,33,34,0,ANA,0,3900,0
0,2018-01-05T00:00:00Z,2017020617,1,1,0,2,1.8461,0,SJS,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.9428,33,35,0,TOR,0,3900,1
0,2018-01-04T01:00:00Z,2017020615,1,1,0,2,2.0,0,NYR,0,2,CAN,1985-11-19,AB,89,3,2004,Jeff,75,8471301,0,1,Glass,Jeff Glass,CAN,G,L,206,0,0.92,23,25,0,CHI,0,3600,1
0,2018-01-04T01:00:00Z,2017020615,1,1,0,3,3.0742,1,CHI,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.909,30,33,0,NYR,0,3513,0
0,2018-01-04T00:30:00Z,2017020614,1,1,0,1,0.9983,0,OTT,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9705,33,34,0,DET,0,3606,1
0,2018-01-04T00:30:00Z,2017020614,1,1,0,2,2.0483,0,DET,1,0,USA,1981-05-21,IL,73,3,2001,Craig,74,8467950,0,1,Anderson,Craig Anderson,USA,G,L,185,0,0.9428,33,35,0,OTT,0,3515,0
0,2018-01-03T00:30:00Z,2017020609,1,1,0,1,1.0019,0,DAL,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.9545,21,22,0,CBJ,0,3593,1
0,2018-01-03T00:30:00Z,2017020611,1,1,0,0,0.0,0,EDM,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,1.0,32,32,1,LAK,0,3600,1
0,2018-01-03T00:30:00Z,2017020611,1,1,0,5,5.0,1,LAK,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.8484,28,33,0,EDM,0,3600,0
0,2018-01-03T00:30:00Z,2017020606,1,1,0,1,1.0,0,MTL,0,0,CAN,1989-05-04,AB,,,,Aaron,72,8477180,0,1,Dell,Aaron Dell,CAN,G,L,200,0,0.9677,30,31,0,SJS,0,3600,1
0,2018-01-03T00:30:00Z,2017020609,1,1,0,2,2.0536,1,CBJ,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,0.923,24,26,0,DAL,0,3506,0
0,2018-01-03T00:30:00Z,2017020606,1,1,0,4,4.0,1,SJS,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.8787,29,33,0,MTL,0,3600,0
0,2018-01-03T00:00:00Z,2017020604,1,0,0,1,3.0,0,PIT,0,0,CZE,1988-03-23,,34,2,2006,Michal,73,8473607,0,1,Neuvirth,Michal Neuvirth,CZE,G,L,209,0,0.909,10,11,0,PHI,0,1200,0
0,2018-01-03T00:00:00Z,2017020605,1,1,0,4,3.874,0,CAR,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.8947,34,38,0,WSH,0,3717,1
0,2018-01-03T00:00:00Z,2017020603,1,1,0,1,1.0,0,NYI,0,0,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,0,0.9615,25,26,0,BOS,0,3600,1
0,2018-01-03T00:00:00Z,2017020602,1,1,0,0,0.0,0,TOR,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,1.0,29,29,1,TBL,0,3600,1
0,2018-01-03T00:00:00Z,2017020603,1,1,0,4,4.0563,1,BOS,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.8918,33,37,0,NYI,0,3550,0
0,2018-01-03T00:00:00Z,2017020607,1,1,0,2,1.8461,0,STL,1,0,USA,1989-07-04,NY,,,,Keith,75,8476234,0,1,Kinkaid,Keith Kinkaid,USA,G,L,195,0,0.931,27,29,0,NJD,0,3900,0
0,2018-01-03T00:00:00Z,2017020613,1,1,0,2,2.0665,1,VGK,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.9333,28,30,0,NSH,0,3484,0
0,2018-01-03T00:00:00Z,2017020608,1,1,0,1,1.0,0,FLA,0,0,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.9615,25,26,0,MIN,0,3600,1
0,2018-01-03T00:00:00Z,2017020610,1,0,0,2,3.9237,0,WPG,0,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,0.913,21,23,0,COL,0,1835,1
0,2018-01-03T00:00:00Z,2017020604,1,1,0,1,1.7357,0,PHI,0,0,CAN,1995-04-29,BC,44,2,2013,Tristan,74,8477465,0,1,Jarry,Tristan Jarry,CAN,G,L,194,0,0.9411,16,17,0,PIT,0,2074,1
0,2018-01-03T00:00:00Z,2017020604,1,1,0,4,6.0,1,PIT,0,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.7142,10,14,0,PHI,0,2400,0
0,2018-01-03T00:00:00Z,2017020612,1,1,0,0,0.0,0,VAN,0,0,USA,1980-07-17,MI,138,5,1999,Ryan,75,8468011,0,1,Miller,Ryan Miller,USA,G,L,173,0,1.0,31,31,1,ANA,0,3600,1
0,2018-01-03T00:00:00Z,2017020608,1,0,0,1,2.5955,0,MIN,0,0,FIN,1989-12-29,,106,4,2008,Harri,73,8474667,0,1,Sateri,Harri Sateri,FIN,G,L,205,0,0.9285,13,14,0,FLA,0,1387,0
0,2018-01-03T00:00:00Z,2017020608,1,1,0,3,4.9225,1,MIN,0,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.8846,23,26,0,FLA,0,2194,0
0,2018-01-03T00:00:00Z,2017020613,1,1,0,0,0.0,0,NSH,0,0,CAN,1984-11-28,QC,1,1,2003,Marc-Andre,74,8470594,0,1,Fleury,Marc-Andre Fleury,CAN,G,L,180,0,1.0,29,29,1,VGK,0,3592,1
0,2018-01-03T00:00:00Z,2017020605,1,1,0,5,4.8556,0,WSH,1,0,CAN,1984-02-29,SK,25,1,2002,Cam,73,8470320,0,1,Ward,Cam Ward,CAN,G,L,185,0,0.8076,21,26,0,CAR,0,3707,0
0,2018-01-03T00:00:00Z,2017020612,1,1,0,4,5.9504,1,ANA,0,0,SWE,1990-03-19,,62,3,2009,Anders,78,8475195,0,1,Nilsson,Anders Nilsson,SWE,G,L,229,0,0.7894,15,19,0,VAN,0,2420,0
0,2018-01-03T00:00:00Z,2017020610,1,1,0,3,2.803,0,COL,1,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.8846,23,26,0,WPG,0,3853,0
0,2018-01-03T00:00:00Z,2017020612,1,0,0,1,3.069,0,ANA,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,0,0.875,7,8,0,VAN,0,1173,0
0,2018-01-03T00:00:00Z,2017020604,1,0,0,0,0.0,0,PHI,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,1.0,11,11,0,PIT,0,1526,0
0,2018-01-03T00:00:00Z,2017020602,1,1,0,2,2.0991,1,TBL,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.9444,34,36,0,TOR,0,3430,0
0,2018-01-03T00:00:00Z,2017020610,1,1,0,0,0.0,0,WPG,0,0,RUS,1988-04-27,,23,1,2006,Semyon,74,8473575,0,1,Varlamov,Semyon Varlamov,RUS,G,L,209,0,1.0,21,21,0,COL,0,2055,0
0,2018-01-03T00:00:00Z,2017020607,1,1,0,2,1.8461,0,NJD,0,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,0.923,24,26,0,STL,0,3900,1
0,2018-01-01T18:00:00Z,2017020601,1,1,0,3,2.87,0,NYR,1,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.9285,39,42,0,BUF,0,3763,0
0,2018-01-01T18:00:00Z,2017020601,1,1,0,2,1.9133,0,BUF,0,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9393,31,33,0,NYR,0,3763,1
0,2018-01-01T00:00:00Z,2017020599,1,1,0,3,2.9572,0,CHI,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,0,0.9189,34,37,0,CGY,0,3652,1
0,2018-01-01T00:00:00Z,2017020596,1,1,0,4,6.0,1,DAL,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.8181,18,22,0,SJS,0,2400,0
0,2018-01-01T00:00:00Z,2017020595,1,1,0,1,1.0,0,PIT,0,0,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9736,37,38,0,DET,0,3600,1
0,2018-01-01T00:00:00Z,2017020599,1,1,0,4,3.9724,0,CGY,1,0,CAN,1985-11-19,AB,89,3,2004,Jeff,75,8471301,0,1,Glass,Jeff Glass,CAN,G,L,206,0,0.8974,35,39,0,CHI,0,3625,0
0,2018-01-01T00:00:00Z,2017020596,1,1,0,0,0.0,0,SJS,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,1.0,26,26,1,DAL,0,3597,1
0,2018-01-01T00:00:00Z,2017020595,1,1,0,4,4.0,1,DET,0,0,CAN,1994-05-25,ON,83,3,2012,Matt,76,8476899,0,1,Murray,Matt Murray,CAN,G,L,178,0,0.826,19,23,0,PIT,0,3600,0
0,2018-01-01T00:00:00Z,2017020596,1,0,0,2,6.0,0,DAL,0,0,CAN,1989-05-04,AB,,,,Aaron,72,8477180,0,1,Dell,Aaron Dell,CAN,G,L,200,0,0.8,8,10,0,SJS,0,1200,0
0,2017-12-31T23:00:00Z,2017020597,1,1,0,1,1.0,0,NYI,0,0,CAN,1988-08-07,QC,11,1,2006,Jonathan,72,8473541,0,1,Bernier,Jonathan Bernier,CAN,G,L,184,0,0.9642,27,28,0,COL,0,3600,1
0,2017-12-31T23:00:00Z,2017020594,1,1,0,5,5.0,1,TBL,0,0,FIN,1994-04-28,,62,3,2012,Joonas,75,8476914,0,1,Korpisalo,Joonas Korpisalo,FIN,G,L,182,0,0.8571,30,35,0,CBJ,0,3600,0
0,2017-12-31T23:00:00Z,2017020594,1,1,0,0,0.0,0,CBJ,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,1.0,21,21,1,TBL,0,3600,1
0,2017-12-31T23:00:00Z,2017020597,1,0,0,1,3.0,0,COL,0,0,DEU,1986-01-29,,94,3,2004,Thomas,73,8471306,0,1,Greiss,Thomas Greiss,DEU,G,L,227,0,0.923,12,13,0,NYI,0,1200,0
0,2017-12-31T23:00:00Z,2017020597,1,1,0,5,7.5062,1,COL,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.8571,30,35,0,NYI,0,2398,0
0,2017-12-31T22:00:00Z,2017020600,1,1,0,0,0.0,0,EDM,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,1.0,35,35,1,WPG,0,3600,1
0,2017-12-31T22:00:00Z,2017020600,1,1,0,5,5.0069,1,WPG,0,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.8684,33,38,0,EDM,0,3595,0
1,2017-12-31T18:00:00Z,2017020598,1,1,0,2,2.0,0,ARI,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,1,0.92,23,25,0,ANA,0,3600,1
0,2017-12-31T18:00:00Z,2017020598,1,1,0,4,4.0781,1,ANA,0,0,FIN,1989-05-12,,,,,Antti,72,8477293,0,1,Raanta,Antti Raanta,FIN,G,L,195,0,0.84,21,25,0,ARI,0,3531,0
0,2017-12-31T17:30:00Z,2017020593,1,1,0,3,3.005,0,TOR,0,0,CAN,1993-12-21,ON,24,1,2012,Malcolm,74,8476876,0,1,Subban,Malcolm Subban,CAN,G,L,200,0,0.8695,20,23,0,VGK,0,3594,1
0,2017-12-31T17:30:00Z,2017020593,1,1,0,5,5.0747,1,VGK,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.8333,25,30,0,TOR,0,3547,0
0,2017-12-31T00:00:00Z,2017020589,1,1,0,4,4.054,1,WSH,0,0,USA,1986-03-18,MA,26,1,2004,Cory,75,8471239,0,1,Schneider,Cory Schneider,USA,G,L,200,0,0.8823,30,34,0,NJD,0,3552,0
0,2017-12-31T00:00:00Z,2017020591,1,1,0,0,0.0,0,MIN,0,0,FIN,1995-04-19,,99,4,2013,Juuse,71,8477424,0,1,Saros,Juuse Saros,FIN,G,L,180,0,1.0,29,29,1,NSH,0,3600,1
0,2017-12-31T00:00:00Z,2017020591,1,1,0,2,2.0327,1,NSH,0,0,USA,1987-07-28,MN,112,4,2005,Alex,72,8471774,0,1,Stalock,Alex Stalock,USA,G,L,191,0,0.9285,26,28,0,MIN,0,3542,0
0,2017-12-31T00:00:00Z,2017020587,1,1,0,5,5.0,1,BOS,0,0,USA,1990-04-27,MA,,,,Mike,74,8477237,0,1,Condon,Mike Condon,USA,G,L,195,0,0.8529,29,34,0,OTT,0,3600,0
0,2017-12-31T00:00:00Z,2017020592,1,1,0,3,3.0,0,VAN,0,0,USA,1986-01-21,CT,72,3,2005,Jonathan,73,8471734,0,1,Quick,Jonathan Quick,USA,G,L,218,0,0.88,22,25,0,LAK,0,3600,1
1,2017-12-31T00:00:00Z,2017020592,1,1,0,4,4.0897,1,LAK,0,0,SWE,1990-01-31,,31,2,2008,Jacob,78,8474593,0,1,Markstrom,Jacob Markstrom,SWE,G,L,196,1,0.8888,32,36,0,VAN,0,3521,0
0,2017-12-31T00:00:00Z,2017020589,1,1,0,2,2.0,0,NJD,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.9259,25,27,0,WSH,0,3600,1
0,2017-12-31T00:00:00Z,2017020587,1,1,0,0,0.0,0,OTT,0,0,FIN,1987-03-10,,21,1,2005,Tuukka,75,8471695,0,1,Rask,Tuukka Rask,FIN,G,L,176,0,1.0,25,25,1,BOS,0,3592,1
0,2017-12-31T00:00:00Z,2017020590,1,1,0,3,3.0945,1,STL,0,0,USA,1988-12-22,VA,153,6,2007,Scott,78,8474152,0,1,Darling,Scott Darling,USA,G,L,232,0,0.8965,26,29,0,CAR,0,3490,0
0,2017-12-31T00:00:00Z,2017020588,1,1,0,2,2.0833,1,FLA,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.9393,31,33,0,MTL,0,3456,0
0,2017-12-31T00:00:00Z,2017020588,1,1,0,0,0.0,0,MTL,0,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,1.0,38,38,1,FLA,0,3590,1
0,2017-12-31T00:00:00Z,2017020590,1,1,0,2,2.0,0,CAR,0,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,0.92,23,25,0,STL,0,3600,1
0,2017-12-30T00:30:00Z,2017020579,1,0,0,0,0.0,0,PHI,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,1.0,4,4,0,TBL,0,489,0
1,2017-12-30T00:30:00Z,2017020580,1,1,0,2,2.0471,1,CAR,0,0,CAN,1995-04-29,BC,44,2,2013,Tristan,74,8477465,0,1,Jarry,Tristan Jarry,CAN,G,L,194,1,0.9393,31,33,0,PIT,0,3517,0
0,2017-12-30T00:30:00Z,2017020583,1,0,0,0,0.0,0,DAL,0,0,CAN,1985-12-19,ON,,,,Carter,73,8475622,0,1,Hutton,Carter Hutton,CAN,G,L,202,0,1.0,2,2,0,STL,0,574,0
0,2017-12-30T00:30:00Z,2017020577,1,1,0,4,4.0133,0,CBJ,0,0,USA,1990-04-27,MA,,,,Mike,74,8477237,0,1,Condon,Mike Condon,USA,G,L,195,0,0.84,21,25,0,OTT,0,3588,1
0,2017-12-30T00:30:00Z,2017020578,1,1,0,2,1.848,0,DET,1,0,SWE,1982-03-02,,205,7,2000,Henrik,73,8468685,0,1,Lundqvist,Henrik Lundqvist,SWE,G,L,180,0,0.9428,33,35,0,NYR,0,3896,0
0,2017-12-30T00:30:00Z,2017020579,1,1,0,4,4.7587,1,PHI,0,0,SVK,1982-09-18,,63,2,2001,Peter,73,8469514,0,1,Budaj,Peter Budaj,SVK,G,L,196,0,0.8787,29,33,0,TBL,0,3026,0
0,2017-12-30T00:30:00Z,2017020580,1,1,0,1,1.0,0,PIT,0,0,CAN,1984-02-29,SK,25,1,2002,Cam,73,8470320,0,1,Ward,Cam Ward,CAN,G,L,185,0,0.9642,27,28,0,CAR,0,3600,1
0,2017-12-30T00:30:00Z,2017020579,1,1,0,3,3.0,0,TBL,0,0,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.8888,24,27,0,PHI,0,3600,1
0,2017-12-30T00:30:00Z,2017020583,1,1,0,3,3.7228,1,DAL,0,0,CAN,1990-08-07,NB,34,2,2008,Jake,74,8474596,0,1,Allen,Jake Allen,CAN,G,L,203,0,0.8928,25,28,0,STL,0,2901,0
0,2017-12-30T00:30:00Z,2017020583,1,1,0,2,2.0,0,STL,0,0,USA,1986-11-21,CO,85,3,2005,Ben,79,8471750,0,1,Bishop,Ben Bishop,USA,G,L,225,0,0.9459,35,37,0,DAL,0,3600,1
0,2017-12-30T00:30:00Z,2017020578,1,1,0,2,1.8461,0,NYR,0,2,USA,1984-03-26,NY,64,2,2003,Jimmy,73,8470657,0,1,Howard,Jimmy Howard,USA,G,L,218,0,0.9487,37,39,0,DET,0,3900,1
0,2017-12-30T00:30:00Z,2017020577,1,1,0,5,5.1428,1,OTT,0,0,RUS,1988-09-20,,,,,Sergei,74,8475683,0,1,Bobrovsky,Sergei Bobrovsky,RUS,G,L,182,0,0.8214,23,28,0,CBJ,0,3500,0
1,2017-12-30T00:00:00Z,2017020586,1,1,0,2,2.0821,1,ANA,0,0,CAN,1982-03-22,ON,161,5,2001,Mike,76,8469608,0,1,Smith,Mike Smith,CAN,G,L,215,1,0.9512,39,41,0,CGY,0,3458,0
0,2017-12-30T00:00:00Z,2017020584,1,1,0,3,2.8383,0,TOR,0,0,RUS,1988-04-27,,23,1,2006,Semyon,74,8473575,0,1,Varlamov,Semyon Varlamov,RUS,G,L,209,0,0.9117,31,34,0,COL,0,3805,1
0,2017-12-30T00:00:00Z,2017020582,1,1,0,4,4.092,1,WPG,0,0,SVK,1985-05-13,,271,9,2003,Jaroslav,71,8470860,0,1,Halak,Jaroslav Halak,SVK,G,L,183,0,0.8918,33,37,0,NYI,0,3519,0
0,2017-12-30T00:00:00Z,2017020585,1,1,0,4,3.956,0,CHI,1,0,CAN,1987-07-05,ON,,,,Cam,76,8475660,0,1,Talbot,Cam Talbot,CAN,G,L,200,0,0.8888,32,36,0,EDM,0,3640,0
0,2017-12-30T00:00:00Z,2017020586,1,1,0,1,1.0027,0,CGY,0,0,USA,1993-07-14,PA,39,2,2011,John,75,8476434,0,1,Gibson,John Gibson,USA,G,L,223,0,0.9565,22,23,0,ANA,0,3590,1
0,2017-12-30T00:00:00Z,2017020584,1,1,0,4,3.8348,0,COL,1,0,CAN,1992-04-15,NB,49,2,2010,Calvin,73,8475717,0,1,Pickard,Calvin Pickard,CAN,G,L,200,0,0.8571,24,28,0,TOR,0,3755,0
0,2017-12-30T00:00:00Z,2017020582,1,1,0,2,2.0,0,NYI,0,0,USA,1993-05-19,MI,130,5,2012,Connor,76,8476945,0,1,Hellebuyck,Connor Hellebuyck,USA,G,L,207,0,0.9545,42,44,0,WPG,0,3600,1
0,2017-12-30T00:00:00Z,2017020576,1,1,0,4,3.8328,0,BUF,1,0,USA,1986-03-18,MA,26,1,2004,Cory,75,8471239,0,1,Schneider,Cory Schneider,USA,G,L,200,0,0.862,25,29,0,NJD,0,3757,0
0,2017-12-30T00:00:00Z,2017020581,1,1,0,3,3.0945,1,MIN,0,0,FIN,1982-11-03,,258,8,2004,Pekka,77,8471469,0,1,Rinne,Pekka Rinne,FIN,G,L,217,0,0.9189,34,37,0,NSH,0,3490,0
0,2017-12-30T00:00:00Z,2017020581,1,1,0,2,2.0106,0,NSH,0,2,CAN,1986-05-04,SK,14,1,2004,Devan,78,8471227,0,1,Dubnyk,Devan Dubnyk,CAN,G,L,218,0,0.9534,41,43,0,MIN,0,3581,1
0,2017-12-30T00:00:00Z,2017020585,1,1,0,3,2.9589,0,EDM,0,0,CAN,1985-11-19,AB,89,3,2004,Jeff,75,8471301,0,1,Glass,Jeff Glass,CAN,G,L,206,0,0.9333,42,45,0,CHI,0,3650,1
0,2017-12-30T00:00:00Z,2017020576,1,1,0,3,2.8784,0,NJD,0,0,SWE,1991-07-24,,46,2,2009,Robin,76,8475215,0,1,Lehner,Robin Lehner,SWE,G,L,245,0,0.921,35,38,0,BUF,0,3752,1
0,2017-12-29T00:30:00Z,2017020570,1,1,0,3,3.134,1,TBL,0,0,CAN,1987-08-16,BC,5,1,2005,Carey,75,8471679,0,1,Price,Carey Price,CAN,G,L,215,0,0.9117,31,34,0,MTL,0,3446,0
0,2017-12-29T00:30:00Z,2017020571,1,1,0,3,3.1222,1,FLA,0,2,CAN,1985-04-09,ON,291,9,2003,Brian,74,8470880,0,1,Elliott,Brian Elliott,CAN,G,L,209,0,0.8888,24,27,0,PHI,0,3459,0
0,2017-12-29T00:30:00Z,2017020575,1,1,0,2,1.8461,0,CGY,0,0,CAN,1990-01-10,BC,,,,Martin,76,8474889,0,1,Jones,Martin Jones,CAN,G,L,195,0,0.9411,32,34,0,SJS,0,3900,1
0,2017-12-29T00:30:00Z,2017020571,1,1,0,2,2.0,0,PHI,0,0,CAN,1988-03-15,MB,99,4,2006,James,74,8473503,0,1,Reimer,James Reimer,CAN,G,L,217,0,0.9354,29,31,0,FLA,0,3600,1
0,2017-12-29T00:30:00Z,2017020570,1,1,0,1,1.0,0,MTL,0,0,RUS,1994-07-25,,19,1,2012,Andrei,75,8476883,0,1,Vasilevskiy,Andrei Vasilevskiy,RUS,G,L,207,0,0.9687,31,32,0,TBL,0,3600,1
0,2017-12-29T00:30:00Z,2017020569,1,1,0,3,2.7692,0,WSH,1,0,KAZ,1986-05-07,,206,7,2004,Anton,71,8471418,0,1,Khudobin,Anton Khudobin,RUS,G,L,195,0,0.9117,31,34,0,BOS,0,3900,0
0,2017-12-29T00:30:00Z,2017020569,1,1,0,3,2.7692,0,BOS,0,0,CAN,1989-09-16,SK,93,4,2008,Braden,74,8474651,0,1,Holtby,Braden Holtby,CAN,G,L,211,0,0.9117,31,34,0,WSH,0,3900,1
0,2017-12-29T00:30:00Z,2017020575,1,1,0,2,1.8537,0,SJS,1,0,CZE,1992-08-19,,,,,David,75,8479496,0,1,Rittich,David Rittich,CZE,G,L,202,0,0.9375,30,32,0,CGY,0,3884,0
0,2017-12-29T00:00:00Z,2017020572,1,1,0,6,6.0251,1,TOR,0,0,CAN,1992-08-14,ON,84,3,2010,Scott,74,8475809,0,1,Wedgewood,Scott Wedgewood,CAN,G,L,195,0,0.8125,26,32,0,ARI,0,3585,0
0,2017-12-29T00:00:00Z,2017020573,1,1,0,5,5.0,1,VAN,0,0,SWE,1992-11-27,,188,7,2011,Anton,75,8476341,0,1,Forsberg,Anton Forsberg,SWE,G,L,192,0,0.8387,26,31,0,CHI,0,3600,0
0,2017-12-29T00:00:00Z,2017020572,1,1,0,4,4.0,0,ARI,0,0,DNK,1989-10-02,,87,3,2012,Frederik,76,8475883,0,1,Andersen,Frederik Andersen,DNK,G,L,230,0,0.8823,30,34,0,TOR,0,3600,1
