faceoffWinPctg,faceoffsLost,faceoffsWon,gameDate,gameId,gameLocationCode,gamesPlayed,goalsAgainst,goalsFor,losses,opponentTeamAbbrev,otLosses,penaltyKillPctg,points,ppGoalsAgainst,ppGoalsFor,ppOpportunities,ppPctg,shNumTimes,shootoutGamesLost,shootoutGamesWon,shotsAgainst,shotsFor,teamAbbrev,teamId,ties,wins
0.5156,31,33,2017-12-10T00:00:00Z,2017020452,R,1,3,5,0,DAL,0,1.0,2,0,1,2,0.5,3,0,0,39,39,VGK,54,0,1
0.5151,32,34,2018-03-14T23:30:00Z,2017021080,R,1,3,4,0,EDM,0,1.0,2,0,1,4,0.25,1,0,0,28,40,SJS,28,0,1
0.5471,24,29,2018-03-03T00:00:00Z,2017020991,R,1,3,6,0,NYI,0,0.75,2,1,0,3,0.0,4,0,0,35,25,MTL,8,0,1
0.6153,20,32,2018-03-30T23:00:00Z,2017021204,H,1,1,2,0,LAK,0,0.0,2,0,0,1,0.0,0,0,0,29,33,ANA,24,0,1
0.4918,31,30,2018-01-26T00:00:00Z,2017020758,R,1,1,2,0,VGK,0,0.5,2,1,0,1,0.0,2,0,0,39,25,NYI,2,0,1
0.4788,37,34,2018-03-31T22:00:00Z,2017021215,H,1,0,6,0,STL,0,1.0,2,0,1,2,0.5,1,0,0,34,33,ARI,53,0,1
0.3888,33,21,2017-12-02T22:00:00Z,2017020397,H,1,1,2,0,STL,0,0.8,2,1,0,3,0.0,5,0,0,42,25,MIN,30,0,1
0.582,28,39,2018-02-01T00:30:00Z,2017020773,H,1,0,5,0,NYI,0,1.0,2,0,0,2,0.0,1,0,0,28,50,TOR,10,0,1
0.5441,31,37,2017-10-09T23:00:00Z,2017020037,R,1,2,5,0,EDM,0,1.0,2,0,1,4,0.25,2,0,0,39,43,WPG,52,0,1
0.5094,26,27,2017-10-25T23:00:00Z,2017020137,H,1,2,5,0,CGY,0,1.0,2,0,2,3,0.6666,2,0,0,25,29,STL,19,0,1
0.509,27,28,2018-01-19T00:00:00Z,2017020704,R,1,1,3,0,LAK,0,1.0,2,0,1,5,0.2,2,0,0,29,31,PIT,5,0,1
0.5593,26,33,2017-11-21T00:00:00Z,2017020311,R,1,1,4,0,TOR,0,0.0,2,1,2,4,0.5,1,0,0,28,31,ARI,53,0,1
0.509,27,28,2018-01-12T00:00:00Z,2017020663,R,1,1,3,0,WSH,0,1.0,2,0,0,1,0.0,3,0,0,28,33,CAR,12,0,1
0.4827,30,28,2018-02-06T00:00:00Z,2017020811,H,1,2,6,0,TBL,0,0.6666,2,1,2,4,0.5,3,0,0,34,35,EDM,22,0,1
0.3939,40,26,2017-12-07T00:30:00Z,2017020428,R,1,2,4,0,EDM,0,1.0,2,0,1,4,0.25,2,0,0,26,33,PHI,4,0,1
0.6666,19,38,2018-02-27T00:30:00Z,2017020965,R,1,0,0,0,MTL,0,1.0,2,0,0,3,0.0,1,0,1,28,33,PHI,4,0,1
0.523,31,34,2017-12-23T00:00:00Z,2017020539,H,1,2,4,0,PHI,0,0.8,2,1,0,2,0.0,5,0,0,35,37,BUF,7,0,1
0.4843,33,31,2018-02-11T00:00:00Z,2017020843,R,1,2,4,0,BOS,0,1.0,2,0,0,1,0.0,4,0,0,27,28,BUF,7,0,1
0.5873,26,37,2017-10-26T23:30:00Z,2017020143,H,1,4,5,0,PHI,0,1.0,2,0,1,4,0.25,2,0,0,40,28,OTT,9,0,1
0.5769,22,30,2018-02-25T00:00:00Z,2017020951,H,1,5,6,0,PIT,0,0.0,2,1,0,3,0.0,1,0,0,37,30,FLA,13,0,1
0.3833,37,23,2018-02-25T00:00:00Z,2017020957,R,1,3,4,0,LAK,0,1.0,2,0,0,2,0.0,3,0,0,33,25,EDM,22,0,1
0.3181,45,21,2017-11-17T00:30:00Z,2017020282,H,1,1,6,0,DAL,0,1.0,2,0,1,4,0.25,3,0,0,28,28,TBL,14,0,1
0.5254,28,31,2017-10-07T23:00:00Z,2017020020,H,1,3,6,0,BUF,0,1.0,2,0,0,3,0.0,4,0,0,29,33,NYI,2,0,1
0.5555,28,35,2018-03-10T00:30:00Z,2017021045,R,1,1,2,0,OTT,0,1.0,2,0,0,2,0.0,2,0,0,30,37,CGY,20,0,1
0.4406,33,26,2017-12-17T23:00:00Z,2017020508,H,1,1,4,0,MIN,0,1.0,2,0,0,6,0.0,2,0,0,28,46,CHI,16,0,1
0.4838,32,30,2018-03-19T23:00:00Z,2017021120,H,1,2,5,0,CGY,0,1.0,2,0,0,1,0.0,3,0,0,44,30,ARI,53,0,1
0.5573,27,34,2017-12-17T22:00:00Z,2017020507,H,1,0,4,0,STL,0,1.0,2,0,1,4,0.25,4,0,0,24,46,WPG,52,0,1
0.3424,48,25,2017-12-24T00:00:00Z,2017020548,R,1,2,3,0,NYR,0,1.0,2,0,1,6,0.1666,3,0,0,32,37,TOR,10,0,1
0.4313,29,22,2018-02-10T00:00:00Z,2017020840,R,1,2,5,0,WPG,0,0.75,2,1,0,2,0.0,4,0,0,22,27,STL,19,0,1
0.6078,20,31,2018-01-05T00:00:00Z,2017020621,H,1,1,2,0,VGK,0,1.0,2,0,0,2,0.0,1,0,0,33,39,STL,19,0,1
0.5645,27,35,2018-04-02T23:00:00Z,2017021223,H,1,2,5,0,BUF,0,0.6,2,2,2,3,0.6666,5,0,0,34,36,TOR,10,0,1
0.5312,30,34,2017-12-07T00:00:00Z,2017020429,H,1,0,3,0,OTT,0,1.0,2,0,0,2,0.0,3,0,0,29,22,ANA,24,0,1
0.5454,25,30,2018-02-04T00:00:00Z,2017020797,H,1,1,3,0,PIT,0,1.0,2,0,0,3,0.0,1,0,0,16,38,NJD,1,0,1
0.4655,31,27,2018-03-02T00:00:00Z,2017020988,H,1,3,5,0,MIN,0,0.75,2,1,1,2,0.5,4,0,0,35,25,ARI,53,0,1
0.589,30,43,2018-03-13T23:00:00Z,2017021074,H,1,1,3,0,WPG,0,0.8,2,1,0,3,0.0,5,0,0,33,45,NSH,18,0,1
0.3833,37,23,2018-03-10T18:00:00Z,2017021053,R,1,2,7,0,LAK,0,0.6666,2,1,0,3,0.0,3,0,0,40,43,STL,19,0,1
0.5409,28,33,2017-10-19T23:00:00Z,2017020096,R,1,3,3,0,NYR,0,1.0,2,0,1,3,0.3333,1,0,1,41,38,NYI,2,0,1
0.4923,33,32,2017-10-24T23:00:00Z,2017020133,R,1,0,1,0,MIN,0,1.0,2,0,0,3,0.0,4,0,0,29,25,VAN,23,0,1
0.5081,30,31,2018-03-26T23:00:00Z,2017021169,R,1,0,3,0,NYI,0,1.0,2,0,1,6,0.1666,4,0,0,32,41,FLA,13,0,1
0.4727,29,26,2018-03-09T00:30:00Z,2017021040,R,1,2,3,0,CHI,0,1.0,2,0,1,2,0.5,2,0,0,24,40,CAR,12,0,1
0.4687,34,30,2017-12-13T00:30:00Z,2017020473,H,1,2,3,0,FLA,0,1.0,2,0,0,3,0.0,2,0,0,37,28,CHI,16,0,1
0.4285,40,30,2018-02-13T00:00:00Z,2017020862,R,1,5,7,0,EDM,0,0.0,2,0,3,4,0.75,0,0,0,32,40,FLA,13,0,1
0.3448,38,20,2018-01-21T01:00:00Z,2017020720,H,1,2,5,0,VAN,0,0.6666,2,1,0,3,0.0,3,0,0,27,35,EDM,22,0,1
0.409,39,27,2017-10-13T23:00:00Z,2017020058,R,1,2,5,0,NJD,0,0.75,2,1,3,5,0.6,4,0,0,23,28,WSH,15,0,1
0.4339,30,23,2018-02-03T18:00:00Z,2017020792,H,1,2,5,0,ANA,0,0.75,2,1,3,7,0.4285,4,0,0,45,29,MTL,8,0,1
0.3962,32,21,2017-12-06T00:00:00Z,2017020423,H,1,0,3,0,CAR,0,1.0,2,0,1,2,0.5,2,0,0,30,22,VAN,23,0,1
0.4528,29,24,2017-11-25T00:30:00Z,2017020343,R,1,4,5,0,CAR,0,1.0,2,0,1,2,0.5,2,0,0,47,25,TOR,10,0,1
0.4347,39,30,2017-12-24T00:00:00Z,2017020551,H,1,1,1,0,PHI,0,1.0,2,0,1,3,0.3333,3,0,1,31,36,CBJ,29,0,1
0.5178,27,29,2018-02-16T00:00:00Z,2017020881,H,1,1,3,0,LAK,0,0.6666,2,1,1,4,0.25,3,0,0,35,39,PIT,5,0,1
0.5,31,31,2018-03-03T00:00:00Z,2017020995,H,1,1,7,0,MIN,0,1.0,2,0,1,3,0.3333,3,0,0,32,26,COL,21,0,1
0.5737,26,35,2018-03-20T23:00:00Z,2017021123,H,1,3,4,0,DAL,0,0.75,2,1,1,3,0.3333,4,0,0,27,32,WSH,15,0,1
0.5492,32,39,2017-10-13T23:00:00Z,2017020060,H,1,1,3,0,ANA,0,1.0,2,0,2,8,0.25,2,0,0,18,39,COL,21,0,1
0.4927,35,34,2017-11-04T23:30:00Z,2017020211,R,1,3,4,0,LAK,0,0.75,2,1,0,2,0.0,4,0,0,39,31,NSH,18,0,1
0.4615,35,30,2017-11-14T00:00:00Z,2017020265,H,1,1,5,0,DAL,0,0.6666,2,1,1,4,0.25,3,0,0,26,28,CAR,12,0,1
0.5283,25,28,2018-01-05T00:00:00Z,2017020627,H,1,2,3,0,NSH,0,1.0,2,0,1,2,0.5,2,0,0,39,25,ARI,53,0,1
0.365,40,23,2017-11-15T00:00:00Z,2017020273,H,1,2,8,0,VGK,0,1.0,2,0,3,3,1.0,4,0,0,24,31,EDM,22,0,1
0.4745,31,28,2017-12-12T00:00:00Z,2017020465,H,1,2,3,0,CAR,0,1.0,2,0,0,2,0.0,3,0,0,30,23,ANA,24,0,1
0.4313,29,22,2017-12-23T00:00:00Z,2017020542,H,1,2,3,0,WSH,0,1.0,2,0,1,2,0.5,2,0,0,17,27,ARI,53,0,1
0.6349,23,40,2017-12-17T00:00:00Z,2017020499,H,1,3,4,0,LAK,0,0.6666,2,1,1,5,0.2,3,0,0,29,33,NYI,2,0,1
0.5344,27,31,2017-10-05T23:30:00Z,2017020008,R,1,4,4,0,OTT,0,1.0,2,0,0,1,0.0,5,0,1,32,28,WSH,15,0,1
0.4482,32,26,2017-10-14T22:00:00Z,2017020068,H,1,1,2,0,CAR,0,0.75,2,1,0,2,0.0,4,0,0,29,21,WPG,52,0,1
0.5087,28,29,2018-02-03T23:00:00Z,2017020799,H,1,0,3,0,COL,0,1.0,2,0,1,2,0.5,1,0,0,25,32,WPG,52,0,1
0.5238,30,33,2018-02-03T18:00:00Z,2017020793,R,1,3,3,0,PHI,0,1.0,2,0,0,2,0.0,3,0,1,36,29,OTT,9,0,1
0.4411,38,30,2018-03-27T23:00:00Z,2017021177,H,1,3,4,0,CAR,0,1.0,2,0,2,4,0.5,3,0,0,34,45,NJD,1,0,1
0.4492,38,31,2017-12-05T00:30:00Z,2017020413,R,1,4,4,0,FLA,0,0.5,2,2,0,2,0.0,4,0,1,43,32,NYI,2,0,1
0.4927,35,34,2018-03-18T22:30:00Z,2017021113,R,1,4,5,0,CHI,0,0.0,2,1,2,3,0.6666,1,0,0,30,41,STL,19,0,1
0.3913,42,27,2017-10-28T23:00:00Z,2017020165,H,1,3,6,0,CHI,0,1.0,2,0,2,5,0.4,5,0,0,42,28,COL,21,0,1
0.5,29,29,2018-02-07T00:30:00Z,2017020818,H,1,1,3,0,VAN,0,1.0,2,0,1,4,0.25,1,0,0,27,40,FLA,13,0,1
0.4531,35,29,2017-11-04T23:00:00Z,2017020203,R,1,4,5,0,FLA,0,1.0,2,0,1,3,0.3333,2,0,0,34,44,NYR,3,0,1
0.5,27,27,2018-03-10T18:00:00Z,2017021052,H,1,2,5,0,ARI,0,1.0,2,0,1,5,0.2,3,0,0,28,31,COL,21,0,1
0.4912,29,28,2018-01-19T00:00:00Z,2017020696,R,1,2,5,0,NYI,0,1.0,2,0,1,1,1.0,2,0,0,24,34,BOS,6,0,1
0.4655,31,27,2017-11-23T00:00:00Z,2017020326,R,1,1,6,0,CAR,0,0.8,2,1,1,2,0.5,5,0,0,33,27,NYR,3,0,1
0.589,30,43,2018-03-09T00:30:00Z,2017021038,H,1,0,5,0,MTL,0,1.0,2,0,1,2,0.5,4,0,0,40,32,FLA,13,0,1
0.4888,23,22,2018-01-23T00:30:00Z,2017020729,R,1,0,2,0,CHI,0,1.0,2,0,0,2,0.0,6,0,0,40,31,TBL,14,0,1
0.6833,19,41,2017-12-31T18:00:00Z,2017020598,H,1,2,5,0,ARI,0,0.5,2,2,0,1,0.0,4,0,0,25,26,ANA,24,0,1
0.5238,30,33,2017-11-08T00:00:00Z,2017020231,R,1,3,4,0,ANA,0,1.0,2,0,1,7,0.1428,5,0,0,36,43,LAK,26,0,1
0.3888,44,28,2017-12-08T00:30:00Z,2017020434,H,1,4,6,0,WPG,0,0.8571,2,1,2,4,0.5,7,0,0,39,36,FLA,13,0,1
0.5076,32,33,2018-01-20T18:00:00Z,2017020711,R,1,1,1,0,CGY,0,1.0,2,0,0,2,0.0,4,0,1,31,35,WPG,52,0,1
0.4915,30,29,2018-01-07T01:00:00Z,2017020640,H,1,2,3,0,ANA,0,1.0,2,0,0,4,0.0,3,0,0,29,31,CGY,20,0,1
0.5,31,31,2018-02-25T00:00:00Z,2017020953,H,1,1,5,0,BUF,0,1.0,2,0,1,1,1.0,2,0,0,29,36,WSH,15,0,1
0.48,26,24,2017-12-19T00:00:00Z,2017020513,R,1,1,4,0,PHI,0,0.8333,2,1,0,2,0.0,6,0,0,37,25,LAK,26,0,1
0.509,27,28,2017-12-10T00:00:00Z,2017020454,H,1,0,5,0,OTT,0,1.0,2,0,2,8,0.25,4,0,0,25,50,SJS,28,0,1
0.5645,27,35,2018-03-07T00:00:00Z,2017021025,H,1,0,2,0,DAL,0,1.0,2,0,0,5,0.0,4,0,0,26,34,NSH,18,0,1
0.5483,28,34,2018-02-23T00:30:00Z,2017020936,H,1,2,3,0,WSH,0,0.6666,2,1,1,4,0.25,3,0,0,35,33,FLA,13,0,1
0.5238,30,33,2018-01-31T00:00:00Z,2017020769,H,1,1,3,0,TBL,0,1.0,2,0,1,4,0.25,4,0,0,24,37,WPG,52,0,1
0.3275,39,19,2018-02-24T00:00:00Z,2017020943,R,1,0,4,0,STL,0,1.0,2,0,1,5,0.2,4,0,0,34,23,WPG,52,0,1
0.625,24,40,2018-01-06T19:00:00Z,2017020634,H,1,1,5,0,EDM,0,0.6666,2,1,0,2,0.0,3,0,0,38,33,DAL,25,0,1
0.5263,27,30,2018-03-25T23:30:00Z,2017021167,R,1,4,5,0,EDM,0,0.75,2,1,0,2,0.0,4,0,0,32,38,ANA,24,0,1
0.4411,38,30,2017-11-23T00:00:00Z,2017020321,H,1,1,1,0,TOR,0,1.0,2,0,0,3,0.0,3,0,1,44,43,FLA,13,0,1
0.582,28,39,2017-10-14T23:30:00Z,2017020071,H,1,1,2,0,NSH,0,0.75,2,1,0,6,0.0,4,0,0,38,35,CHI,16,0,1
0.5625,28,36,2018-02-25T22:00:00Z,2017020958,H,1,1,4,0,BOS,0,1.0,2,0,1,5,0.2,4,0,0,35,24,BUF,7,0,1
0.6727,18,37,2018-02-04T00:00:00Z,2017020801,H,1,1,6,0,MIN,0,1.0,2,0,2,2,1.0,2,0,0,31,38,DAL,25,0,1
0.3928,34,22,2018-03-25T16:30:00Z,2017021163,H,1,4,5,0,PHI,0,0.6666,2,1,1,2,0.5,3,0,0,45,32,PIT,5,0,1
0.431,33,25,2018-01-31T00:00:00Z,2017020768,R,1,1,2,0,NSH,0,1.0,2,0,0,2,0.0,1,0,0,43,31,CHI,16,0,1
0.5072,34,35,2017-11-07T00:00:00Z,2017020222,R,1,2,3,0,VAN,0,1.0,2,0,1,2,0.5,2,0,0,28,29,DET,17,0,1
0.4615,35,30,2018-02-20T00:30:00Z,2017020916,R,1,1,3,0,CHI,0,1.0,2,0,1,3,0.3333,1,0,0,28,32,LAK,26,0,1
0.5616,32,41,2017-11-05T23:00:00Z,2017020214,H,1,4,6,0,COL,0,1.0,2,0,2,2,1.0,4,0,0,35,28,NYI,2,0,1
0.4153,38,27,2017-12-19T19:00:00Z,2017020516,H,1,1,8,0,CAR,0,1.0,2,0,3,3,1.0,4,0,0,33,36,TOR,10,0,1
0.4772,23,21,2018-03-15T23:00:00Z,2017021088,R,1,1,4,0,STL,0,1.0,2,0,0,1,0.0,2,0,0,45,23,COL,21,0,1
0.4727,29,26,2018-01-17T00:00:00Z,2017020689,H,1,1,5,0,PHI,0,1.0,2,0,1,2,0.5,3,0,0,26,29,NYR,3,0,1
0.3725,32,19,2017-12-13T00:00:00Z,2017020471,R,1,0,3,0,STL,0,1.0,2,0,0,3,0.0,1,0,0,32,25,TBL,14,0,1
0.6101,23,36,2017-12-24T00:00:00Z,2017020546,H,1,0,1,0,OTT,0,1.0,2,0,0,3,0.0,2,0,0,38,38,FLA,13,0,1
0.6111,28,44,2017-10-10T23:00:00Z,2017020042,H,1,5,6,0,PHI,0,0.6,2,2,3,4,0.75,5,0,0,30,31,NSH,18,0,1
0.5245,29,32,2018-02-18T00:00:00Z,2017020898,R,1,3,4,0,TBL,0,0.6666,2,2,0,3,0.0,6,0,0,51,28,NJD,1,0,1
0.4193,36,26,2018-03-24T23:00:00Z,2017021157,H,1,1,2,0,TBL,0,0.5,2,1,0,1,0.0,2,0,0,36,31,NJD,1,0,1
0.614,22,35,2018-01-07T19:00:00Z,2017020645,H,1,1,4,0,EDM,0,1.0,2,0,0,3,0.0,1,0,0,33,29,CHI,16,0,1
0.5245,29,32,2017-12-16T18:00:00Z,2017020496,R,1,2,3,0,MIN,0,1.0,2,0,0,6,0.0,4,0,0,31,29,EDM,22,0,1
0.4933,38,37,2018-03-31T17:00:00Z,2017021206,H,1,1,5,0,FLA,0,1.0,2,0,1,1,1.0,2,0,0,31,33,BOS,6,0,1
0.4155,45,32,2018-03-25T22:00:00Z,2017021165,H,1,4,4,0,NSH,0,0.8,2,1,2,5,0.4,5,0,1,36,47,WPG,52,0,1
0.5172,28,30,2017-10-04T23:30:00Z,2017020004,R,1,3,5,0,SJS,0,0.6666,2,2,3,5,0.6,6,0,0,35,31,PHI,4,0,1
0.5,24,24,2018-03-08T00:00:00Z,2017021031,R,1,1,2,0,VAN,0,1.0,2,0,1,3,0.3333,1,0,0,17,34,ARI,53,0,1
0.6,24,36,2017-10-18T23:30:00Z,2017020092,H,1,3,6,0,DET,0,1.0,2,0,1,2,0.5,3,0,0,33,26,TOR,10,0,1
0.55,27,33,2018-03-24T23:00:00Z,2017021160,R,1,1,2,0,CBJ,0,1.0,2,0,0,2,0.0,3,0,0,34,28,STL,19,0,1
0.3855,51,32,2018-03-13T23:00:00Z,2017021071,R,1,4,6,0,CAR,0,0.6,2,2,1,4,0.25,5,0,0,33,34,BOS,6,0,1
0.5737,26,35,2017-12-08T00:30:00Z,2017020433,H,1,2,5,0,COL,0,1.0,2,0,1,5,0.2,3,0,0,30,32,TBL,14,0,1
0.5,36,36,2018-03-17T23:00:00Z,2017021107,R,1,3,5,0,VAN,0,0.25,2,3,1,4,0.25,4,0,0,31,30,SJS,28,0,1
0.4482,32,26,2017-10-10T23:00:00Z,2017020039,R,1,1,3,0,NYR,0,0.75,2,1,1,4,0.25,4,0,0,33,23,STL,19,0,1
0.5522,30,37,2018-03-03T00:00:00Z,2017020997,R,1,3,4,0,VAN,0,0.6,2,2,0,2,0.0,5,0,0,27,43,NSH,18,0,1
0.5,32,32,2018-02-20T00:00:00Z,2017020917,R,1,0,2,0,VGK,0,1.0,2,0,0,0,0.0,2,0,0,33,20,ANA,24,0,1
0.4411,38,30,2018-01-06T00:00:00Z,2017020628,R,1,0,4,0,NYI,0,1.0,2,0,1,3,0.3333,4,0,0,31,38,PIT,5,0,1
0.6333,22,38,2017-10-20T23:00:00Z,2017020105,R,1,0,3,0,NJD,0,1.0,2,0,0,5,0.0,5,0,0,28,33,SJS,28,0,1
0.5483,28,34,2018-04-08T00:00:00Z,2017021268,H,1,1,7,0,VGK,0,1.0,2,0,1,5,0.2,3,0,0,27,31,CGY,20,0,1
0.5223,32,35,2017-11-23T00:00:00Z,2017020323,H,1,3,4,0,PHI,0,0.5,2,1,2,5,0.4,2,0,0,38,39,NYI,2,0,1
0.492,32,31,2017-10-13T23:00:00Z,2017020061,R,1,0,6,0,CGY,0,1.0,2,0,2,7,0.2857,3,0,0,25,28,OTT,9,0,1
0.5217,33,36,2018-02-02T00:00:00Z,2017020784,R,1,4,7,0,CGY,0,0.5,2,1,1,4,0.25,2,0,0,46,31,TBL,14,0,1
0.42,29,21,2017-12-08T00:30:00Z,2017020438,H,1,4,5,0,CAR,0,1.0,2,0,2,3,0.6666,3,0,0,25,33,SJS,28,0,1
0.4583,26,22,2018-03-26T23:00:00Z,2017021168,R,1,2,3,0,TOR,0,0.0,2,1,0,0,0.0,1,0,0,41,27,BUF,7,0,1
0.5666,26,34,2017-11-18T19:00:00Z,2017020293,R,1,2,3,0,OTT,0,1.0,2,0,1,3,0.3333,5,0,0,32,28,ARI,53,0,1
0.6896,18,40,2017-11-24T22:00:00Z,2017020338,H,1,1,3,0,TBL,0,0.6666,2,1,0,3,0.0,3,0,0,26,38,WSH,15,0,1
0.5892,23,33,2018-01-26T00:00:00Z,2017020757,R,1,0,4,0,VAN,0,1.0,2,0,1,3,0.3333,2,0,0,30,26,BUF,7,0,1
0.4482,32,26,2017-11-25T00:00:00Z,2017020346,H,1,2,3,0,LAK,0,1.0,2,0,1,4,0.25,1,0,0,25,33,ARI,53,0,1
0.537,25,29,2018-03-29T23:30:00Z,2017021193,H,1,2,3,0,FLA,0,0.5,2,1,0,1,0.0,2,0,0,26,30,OTT,9,0,1
0.4461,36,29,2018-01-01T18:00:00Z,2017020601,R,1,2,3,0,BUF,0,0.8,2,1,1,3,0.3333,5,0,0,33,42,NYR,3,0,1
0.5714,24,32,2018-02-10T00:30:00Z,2017020839,H,1,1,4,0,VAN,0,1.0,2,0,0,3,0.0,2,0,0,22,33,CAR,12,0,1
0.6166,23,37,2018-04-07T23:00:00Z,2017021259,H,1,2,4,0,MTL,0,0.75,2,1,2,5,0.4,4,0,0,33,30,TOR,10,0,1
0.3888,44,28,2017-10-19T23:30:00Z,2017020099,R,1,4,5,0,OTT,0,0.6666,2,2,0,4,0.0,6,0,0,33,46,NJD,1,0,1
0.5394,35,41,2017-11-12T23:00:00Z,2017020262,R,1,5,7,0,CHI,0,0.3333,2,2,2,3,0.6666,3,0,0,44,38,NJD,1,0,1
0.4833,31,29,2018-04-06T23:30:00Z,2017021255,R,1,1,4,0,CHI,0,1.0,2,0,0,1,0.0,1,0,0,20,35,STL,19,0,1
0.4366,40,31,2018-03-29T23:00:00Z,2017021194,H,1,3,5,0,SJS,0,1.0,2,0,0,5,0.0,6,0,0,42,32,NSH,18,0,1
0.5762,25,34,2018-02-28T00:30:00Z,2017020975,H,1,0,2,0,CGY,0,1.0,2,0,1,6,0.1666,6,0,0,38,26,DAL,25,0,1
0.5588,30,38,2018-03-31T23:30:00Z,2017021217,H,1,2,3,0,SJS,0,1.0,2,0,0,4,0.0,2,0,0,31,38,VGK,54,0,1
0.3943,43,28,2017-11-22T00:00:00Z,2017020316,R,1,2,5,0,PHI,0,1.0,2,0,2,3,0.6666,2,0,0,38,36,VAN,23,0,1
0.574,23,31,2018-03-09T00:30:00Z,2017021035,R,1,3,3,0,OTT,0,1.0,2,0,0,3,0.0,4,0,1,40,34,BUF,7,0,1
0.5892,23,33,2017-11-18T00:00:00Z,2017020290,H,1,0,2,0,NYR,0,1.0,2,0,1,3,0.3333,3,0,0,36,42,CBJ,29,0,1
0.5573,27,34,2018-03-06T00:00:00Z,2017021016,H,1,3,4,0,CGY,0,1.0,2,0,0,2,0.0,2,0,0,38,32,PIT,5,0,1
0.5576,23,29,2017-12-01T00:00:00Z,2017020384,H,1,2,4,0,VGK,0,1.0,2,0,0,2,0.0,3,0,0,31,32,MIN,30,0,1
0.5882,21,30,2018-02-06T00:30:00Z,2017020810,H,1,1,2,0,NYR,0,1.0,2,0,1,5,0.2,3,0,0,32,41,DAL,25,0,1
0.6166,23,37,2017-11-26T00:00:00Z,2017020357,H,1,0,4,0,WPG,0,1.0,2,0,1,2,0.5,3,0,0,38,34,SJS,28,0,1
0.5384,30,35,2017-10-17T23:30:00Z,2017020081,H,1,4,4,0,TBL,0,0.8,2,1,2,4,0.5,5,0,1,37,34,NJD,1,0,1
0.2884,37,15,2017-10-09T17:00:00Z,2017020032,R,1,0,4,0,BOS,0,1.0,2,0,0,1,0.0,4,0,0,29,23,COL,21,0,1
0.5802,34,47,2017-10-10T23:30:00Z,2017020043,H,1,2,4,0,DET,0,0.8,2,1,1,3,0.3333,5,0,0,25,33,DAL,25,0,1
0.5,30,30,2017-12-03T23:00:00Z,2017020408,R,1,1,3,0,CHI,0,1.0,2,0,0,1,0.0,4,0,0,25,24,LAK,26,0,1
0.4393,37,29,2018-03-17T17:00:00Z,2017021100,R,1,0,3,0,LAK,0,1.0,2,0,0,4,0.0,6,0,0,38,28,NJD,1,0,1
0.5,28,28,2018-03-15T00:00:00Z,2017021079,H,1,3,4,0,PIT,0,1.0,2,0,2,3,0.6666,3,0,0,40,33,NYR,3,0,1
0.4923,33,32,2018-02-27T00:30:00Z,2017020966,H,1,3,3,0,TOR,0,0.75,2,1,0,4,0.0,4,0,1,30,42,TBL,14,0,1
0.4375,27,21,2018-01-15T18:00:00Z,2017020684,H,1,1,3,0,ANA,0,1.0,2,0,1,6,0.1666,2,0,0,34,29,COL,21,0,1
0.4202,40,29,2017-11-28T00:00:00Z,2017020363,H,1,4,5,0,PHI,0,0.75,2,1,1,5,0.2,4,0,0,32,52,PIT,5,0,1
0.3709,39,23,2018-04-03T23:00:00Z,2017021236,R,1,4,4,0,VAN,0,0.5,2,1,1,4,0.25,2,0,1,25,39,VGK,54,0,1
0.4285,32,24,2018-03-11T23:30:00Z,2017021061,H,1,1,3,0,DAL,0,0.75,2,1,1,5,0.2,4,0,0,18,30,PIT,5,0,1
0.4259,31,23,2017-12-22T00:00:00Z,2017020530,H,1,3,3,0,NYR,0,1.0,2,0,1,4,0.25,3,0,1,28,48,NJD,1,0,1
0.5303,31,35,2017-10-31T23:30:00Z,2017020179,H,1,3,5,0,ARI,0,1.0,2,0,0,1,0.0,2,0,0,33,40,DET,17,0,1
0.575,17,23,2018-03-01T00:00:00Z,2017020978,H,1,1,3,0,NYI,0,1.0,2,0,1,2,0.5,2,0,0,28,26,MTL,8,0,1
0.5492,32,39,2017-10-05T23:30:00Z,2017020010,H,1,1,10,0,PIT,0,0.5,2,1,0,6,0.0,2,0,0,29,44,CHI,16,0,1
0.6307,24,41,2018-03-03T22:00:00Z,2017021003,H,1,1,2,0,MTL,0,1.0,2,0,1,6,0.1666,4,0,0,28,50,BOS,6,0,1
0.5862,24,34,2018-01-31T00:00:00Z,2017020767,H,1,1,3,0,MTL,0,0.6666,2,1,1,3,0.3333,3,0,0,34,31,STL,19,0,1
0.5,34,34,2017-11-08T00:00:00Z,2017020224,R,1,1,3,0,NJD,0,1.0,2,0,1,5,0.2,4,0,0,22,40,STL,19,0,1
0.5517,26,32,2017-12-15T00:00:00Z,2017020488,R,1,0,4,0,EDM,0,1.0,2,0,2,3,0.6666,3,0,0,46,23,NSH,18,0,1
0.4727,29,26,2018-02-07T00:00:00Z,2017020820,H,1,3,4,0,ARI,0,0.75,2,1,0,4,0.0,4,0,0,24,23,WPG,52,0,1
0.5813,18,25,2018-03-05T00:00:00Z,2017021012,R,1,2,3,0,CAR,0,1.0,2,0,1,2,0.5,3,0,0,35,23,WPG,52,0,1
0.5,34,34,2018-04-07T23:00:00Z,2017021261,H,1,3,4,0,BUF,0,0.6666,2,1,1,3,0.3333,3,0,0,41,27,FLA,13,0,1
